"Coins"	"AdditionalReward"	"Variety"	"StartTime"	"HasEnded"	"HasWinner"	"EndTime"	"NextRaffleVariety"	"WinnerName"	"WasSniped"	"Fact"	"NumberOfPlayers"	"NumberOfPlayersJoined"	"NumberOfPlayersFailed"	"Duration"	"WinChancePerJoinedPlayer"
"9"	"InspireMercenariesPower"	"Raffle"	"2025-10-13T04:19:57"	"True"	"True"	"2025-10-13T04:20:58"	"Raffle"	"1111"	"False"	"The first game ever played was a test game in 2008 between Fizzer and his friend Anthony, who was letting Fizzer use his server to host the game for free at the time."	"7"	"7"	"0"	"00:01:01"	"0,14285714285714285"
"4"	"SuperchargeMinePower"	"Raffle"	"2025-10-13T04:32:58"	"True"	"True"	"2025-10-13T04:33:58"	"Raffle"	"ZoomBoom"	"False"	"Activision sued Warzone in 2021"	"7"	"7"	"0"	"00:01:00"	"0,14285714285714285"
"13"	"SuperChargeArmyCampPower"	"Waffle"	"2025-10-13T06:01:58"	"True"	"True"	"2025-10-13T06:02:58"	"Raffle"	"Diety Empe"	"False"	"In 2010, auto games were introduced as a way to ensure the Open Games page was never empty, since at the time most open games were filling so fast that it was hard to find one."	"5"	"5"	"0"	"00:01:00"	"0,2"
"12"	"SuperChargeArmyCampPower"	"Raffle"	"2025-10-13T07:21:58"	"True"	"True"	"2025-10-13T07:22:58"	"Raffle"	"Tonic"	"False"	"Fizzer started creating this game in his spare time while working at Microsoft in 2008."	"3"	"2"	"1"	"00:01:00"	"0,5"
"8"	"FreeCachePower"	"Raffle"	"2025-10-13T08:11:59"	"True"	"True"	"2025-10-13T08:12:59"	"Raffle"	"Ventus Mor"	"False"	"The first WarLight Android/iPhone apps were developed on the platform MonoTouch/MonoDroid, and were eventually released in 2013."	"8"	"6"	"2"	"00:01:00"	"0,16666666666666666"
"7"	"SuperchargeMinePower"	"Raffle"	"2025-10-13T10:01:59"	"True"	"True"	"2025-10-13T10:02:59"	"Raffle"	"DoctorDoom"	"False"	"The original WarLight Android/iPhone apps were re-written from scratch for the Warzone launch in 2017."	"8"	"7"	"1"	"00:01:00"	"0,14285714285714285"
"11"	"TimeWarpPower"	"Raffle"	"2025-10-13T11:13:59"	"True"	"True"	"2025-10-13T11:15:00"	"Raffle"	"Nathan"	"False"	"Quickmatch ratings give an activity bonus when below 500.  This means that ratings below 500 tend to correlate with how active the player is, but ratings above 500 correlate to the player's skill."	"8"	"6"	"2"	"00:01:01"	"0,16666666666666666"
"5"	"SuperchargeMinePower"	"Raffle"	"2025-10-13T11:56:00"	"True"	"True"	"2025-10-13T11:57:00"	"Wafaffle"	"Ventus Mor"	"False"	"Fizzer started creating this game in his spare time while working at Microsoft in 2008."	"3"	"3"	"0"	"00:01:00"	"0,3333333333333333"
"98"	"SuperchargeMinePower"	"Waffle"	"2025-10-13T13:28:00"	"True"	"True"	"2025-10-13T13:29:00"	"Waffle"	"Tonic"	"False"	"Multi-attack was one of the very first features added to the game, even before fog or cards."	"12"	"12"	"0"	"00:01:00"	"0,08333333333333333"
"12"	"PoorArtifact"	"Raffle"	"2025-10-13T13:46:00"	"True"	"True"	"2025-10-13T13:47:00"	"Raffle"	"awaythro"	"False"	"The forum was added in 2009, and all forum posts are still available to read."	"14"	"14"	"0"	"00:01:00"	"0,07142857142857142"
"7"	"TimeWarpPower"	"Raffle"	"2025-10-13T14:23:01"	"True"	"True"	"2025-10-13T14:24:01"	"Raffle"	"Widzisz"	"False"	"Warzone has been used in classrooms.  Teachers in some schools have used it to teach geography and strategic thinking in an educational setting."	"6"	"5"	"1"	"00:01:00"	"0,2"
"7"	"FreeCachePower"	"Raffle"	"2025-10-13T15:31:01"	"True"	"True"	"2025-10-13T15:32:01"	"Raffle"	"Honeywell5"	"False"	"When multi-attack was first introduced, it also allowed multi-transfers which meant armies could move an infinite number of times in a turn. This was after when players started entering thousands of delay moves to try and out-delay each other."	"9"	"6"	"3"	"00:01:00"	"0,16666666666666666"
"6"	"SuperChargeArmyCampPower"	"Raffle"	"2025-10-13T17:29:01"	"True"	"True"	"2025-10-13T17:30:01"	"Raffle"	"cat tail"	"False"	"I have 54 Warzone facts that I can print out.  Each raffle, I pick a random one, and I've been doing that since May of 2025."	"10"	"9"	"1"	"00:01:00"	"0,1111111111111111"
"5"	"TimeWarpPower"	"Raffle"	"2025-10-13T18:39:01"	"True"	"True"	"2025-10-13T18:40:02"	"Raffle"	"Widzisz"	"False"	"Warzone has been used in classrooms.  Teachers in some schools have used it to teach geography and strategic thinking in an educational setting."	"8"	"7"	"1"	"00:01:01"	"0,14285714285714285"
"9"	"SuperChargeArmyCampPower"	"Raffle"	"2025-10-13T20:32:02"	"True"	"True"	"2025-10-13T20:33:02"	"Raffle"	"pirtuzogno"	"False"	"When multi-attack was first introduced, it also allowed multi-transfers which meant armies could move an infinite number of times in a turn. This was after when players started entering thousands of delay moves to try and out-delay each other."	"14"	"12"	"2"	"00:01:00"	"0,08333333333333333"
"14"	"FreeCachePower"	"Raffle"	"2025-10-13T21:57:02"	"True"	"True"	"2025-10-13T21:58:02"	"Raffle"	"old yeller"	"False"	"Game IDs started at 1,000,000 and counted up.  However, this isn't a reliable way if counting the number of games played, since IDs can sometimes be skipped."	"12"	"10"	"2"	"00:01:00"	"0,1"
"12"	"None"	"Raffle"	"2025-10-13T22:18:03"	"True"	"True"	"2025-10-13T22:19:03"	"Raffle"	"TR-8R"	"False"	"In 2024, a whole new map rendering engine, BabylonJS, was added to the website that allows 3d maps."	"10"	"10"	"0"	"00:01:00"	"0,1"
"10"	"FreeCachePower"	"Raffle"	"2025-10-13T23:06:03"	"True"	"True"	"2025-10-13T23:07:03"	"Raffle"	"Tonic"	"False"	"Real-time games were introduced in December of 2010.  Before that, all games were multi-day."	"11"	"11"	"0"	"00:01:00"	"0,09090909090909091"
"8"	"FreeCachePower"	"Raffle"	"2025-10-13T23:37:03"	"True"	"True"	"2025-10-13T23:38:03"	"Raffle"	"Ghost"	"False"	"Quickmatch ratings give an activity bonus when below 500.  This means that ratings below 500 tend to correlate with how active the player is, but ratings above 500 correlate to the player's skill."	"11"	"10"	"1"	"00:01:00"	"0,1"
"15"	"FreeCachePower"	"Raffle"	"2025-10-14T01:20:03"	"True"	"True"	"2025-10-14T01:21:04"	"Raffle"	"t7soldier"	"False"	"Warzone relies on volunteer moderators to investigate reports of rule-breaking filed by the community.  Every report will be looked into."	"5"	"4"	"1"	"00:01:01"	"0,25"
"15"	"FreeCachePower"	"Raffle"	"2025-10-14T02:04:04"	"True"	"True"	"2025-10-14T02:05:04"	"Raffle"	"GooseZilla"	"False"	"The sound that plays when you pick a territory is a microwave door closing."	"11"	"10"	"1"	"00:01:00"	"0,1"
"7"	"None"	"Raffle"	"2025-10-14T03:57:04"	"True"	"True"	"2025-10-14T03:58:04"	"Raffle"	"Gunk"	"False"	"Game IDs started at 1,000,000 and counted up.  However, this isn't a reliable way if counting the number of games played, since IDs can sometimes be skipped."	"9"	"8"	"1"	"00:01:00"	"0,125"
"4"	"FreeCachePower"	"Waffle"	"2025-10-14T04:17:04"	"True"	"True"	"2025-10-14T04:18:04"	"Raffle"	"Mike"	"False"	"The ability to chat in multi-player games was added 3 months after the game was first launched in 2008.  It was a very quiet 3 months as there was no way to communicate."	"3"	"3"	"0"	"00:01:00"	"0,3333333333333333"
"58"	"None"	"Raffle"	"2025-10-14T05:02:04"	"True"	"True"	"2025-10-14T05:03:04"	"Raffle"	"Putt4eagle"	"False"	"Activision sued Warzone in 2021"	"4"	"4"	"0"	"00:01:00"	"0,25"
"9"	"SuperchargeMinePower"	"Raffle"	"2025-10-14T06:24:04"	"True"	"True"	"2025-10-14T06:25:05"	"Raffle"	"Honeywell5"	"False"	"In 2017, mods were introduced, which are ways to customize the game further beyond what is normally allowed."	"8"	"7"	"1"	"00:01:01"	"0,14285714285714285"
"15"	"FreeCachePower"	"Raffle"	"2025-10-14T06:50:05"	"True"	"True"	"2025-10-14T06:51:05"	"Raffle"	"geforce"	"False"	"In 2017, mods were introduced, which are ways to customize the game further beyond what is normally allowed."	"5"	"5"	"0"	"00:01:00"	"0,2"
"13"	"PoorArtifact"	"Raffle"	"2025-10-14T07:42:05"	"True"	"True"	"2025-10-14T07:43:05"	"Raffle"	"Widzisz"	"False"	"The website changed from http to https in 2014, to keep things more secure."	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"12"	"SuperchargeMinePower"	"Raffle"	"2025-10-14T09:23:05"	"True"	"True"	"2025-10-14T09:24:06"	"Raffle"	"Taz"	"False"	"Activision sued Warzone in 2021"	"10"	"8"	"2"	"00:01:01"	"0,125"
"13"	"FogBusterPower"	"Raffle"	"2025-10-14T10:18:06"	"True"	"True"	"2025-10-14T10:19:06"	"Raffle"	"Die Rolle"	"False"	"Warzone has been team-building exercises at some companies."	"7"	"7"	"0"	"00:01:00"	"0,14285714285714285"
"15"	"FogBusterPower"	"Raffle"	"2025-10-14T11:01:06"	"True"	"True"	"2025-10-14T11:02:06"	"Raffle"	"Widzisz"	"False"	"Warzone is primarilly written in the C# programming language.  It also uses Haxe, Sql, Scala, Lua, Python, Javascript, Java, C++, Objective-C, and Swift."	"8"	"7"	"1"	"00:01:00"	"0,14285714285714285"
"12"	"TimeWarpPower"	"Raffle"	"2025-10-14T11:30:06"	"True"	"True"	"2025-10-14T11:31:07"	"Raffle"	"gregzet"	"False"	"In 2024, a whole new map rendering engine, BabylonJS, was added to the website that allows 3d maps."	"8"	"7"	"1"	"00:01:01"	"0,14285714285714285"
"7"	"None"	"Raffle"	"2025-10-14T13:21:07"	"True"	"True"	"2025-10-14T13:22:07"	"Raffle"	"Rob"	"False"	"Fizzer first streamed on Twitch in 2015"	"10"	"6"	"4"	"00:01:00"	"0,16666666666666666"
"15"	"TimeWarpPower"	"Waffle"	"2025-10-14T14:00:07"	"True"	"True"	"2025-10-14T14:01:07"	"Raffle"	"Gunk"	"False"	"I have 54 Warzone facts that I can print out.  Each raffle, I pick a random one, and I've been doing that since May of 2025."	"9"	"8"	"1"	"00:01:00"	"0,125"
"5"	"FreeCachePower"	"Raffle"	"2025-10-14T15:28:07"	"True"	"True"	"2025-10-14T15:29:07"	"Raffle"	"Tonic"	"False"	"Warzone has extensive automated tests that get run before every update.  They take several hours and Fizzer usually runs them overnight."	"13"	"12"	"1"	"00:01:00"	"0,08333333333333333"
"10"	"FreeCachePower"	"Raffle"	"2025-10-14T15:43:07"	"True"	"True"	"2025-10-14T15:44:08"	"Raffle"	"Widzisz"	"False"	"This game didn't show any ads for the first 5 years of its existence."	"10"	"10"	"0"	"00:01:01"	"0,1"
"8"	"SuperchargeMinePower"	"Raffle"	"2025-10-14T16:56:08"	"True"	"True"	"2025-10-14T16:57:08"	"Raffle"	"awaythro"	"False"	"I have 54 Warzone facts that I can print out.  Each raffle, I pick a random one, and I've been doing that since May of 2025."	"8"	"8"	"0"	"00:01:00"	"0,125"
"15"	"PoorArtifact"	"Raffle"	"2025-10-14T17:10:08"	"True"	"True"	"2025-10-14T17:11:08"	"Raffle"	"Nathan"	"False"	"Sanction cards can be configured by game creators to be negative, and then will actually increase your income instead of reducing it."	"7"	"7"	"0"	"00:01:00"	"0,14285714285714285"
"4"	"FreeCachePower"	"Raffle"	"2025-10-14T17:57:08"	"True"	"True"	"2025-10-14T17:58:09"	"Raffle"	"Rex Impera"	"False"	"Warzone version numbers look like vA.BB.C.D, where A only changes in major overhauls, BB is a normal feature release, C is a bugfix or smaller update, and D is optionally used for hotfixes/patches. It's currently v5.39.0.2"	"11"	"11"	"0"	"00:01:01"	"0,09090909090909091"
"11"	"SuperChargeArmyCampPower"	"Raffle"	"2025-10-14T19:49:09"	"True"	"True"	"2025-10-14T19:50:09"	"Raffle"	"TR-8R"	"False"	"The game was ported from Flash to Unity in 2017."	"11"	"10"	"1"	"00:01:00"	"0,1"
"15"	"FogBusterPower"	"Waffle"	"2025-10-14T20:24:09"	"True"	"True"	"2025-10-14T20:25:09"	"Raffle"	"Kitler"	"False"	"The full history of nearly every multi-player game ever played is stored in Warzone's databases (>30 million)"	"5"	"5"	"0"	"00:01:00"	"0,2"
"7"	"SuperChargeArmyCampPower"	"Raffle"	"2025-10-14T21:00:09"	"True"	"True"	"2025-10-14T21:01:09"	"Raffle"	"Porygon2"	"False"	"Warzone has extensive automated tests that get run before every update.  They take several hours and Fizzer usually runs them overnight."	"9"	"8"	"1"	"00:01:00"	"0,125"
"8"	"FreeCachePower"	"Raffle"	"2025-10-14T22:30:10"	"True"	"True"	"2025-10-14T22:31:10"	"Raffle"	"Tonic"	"False"	"The game was ported from Flash to Unity in 2017."	"7"	"7"	"0"	"00:01:00"	"0,14285714285714285"
"9"	"FreeCachePower"	"Raffle"	"2025-10-14T23:38:10"	"True"	"True"	"2025-10-14T23:39:10"	"Raffle"	"Giraffegir"	"False"	"Created by Fizzer in 2008 using the technology Silverlight."	"9"	"9"	"0"	"00:01:00"	"0,1111111111111111"
"11"	"SuperChargeArmyCampPower"	"Raffle"	"2025-10-15T00:29:10"	"True"	"True"	"2025-10-15T00:30:10"	"Raffle"	"ZombieSlay"	"False"	"Warzone has extensive automated tests that get run before every update.  They take several hours and Fizzer usually runs them overnight."	"10"	"10"	"0"	"00:01:00"	"0,1"
"8"	"MarketRaidPower"	"Raffle"	"2025-10-15T01:53:10"	"True"	"True"	"2025-10-15T01:54:10"	"Raffle"	"Bodski"	"False"	"The ability to chat in multi-player games was added 3 months after the game was first launched in 2008.  It was a very quiet 3 months as there was no way to communicate."	"7"	"7"	"0"	"00:01:00"	"0,14285714285714285"
"4"	"FreeCachePower"	"Raffle"	"2025-10-15T03:35:11"	"True"	"True"	"2025-10-15T03:36:11"	"Raffle"	"awaythro"	"False"	"I have 54 Warzone facts that I can print out.  Each raffle, I pick a random one, and I've been doing that since May of 2025."	"2"	"2"	"0"	"00:01:00"	"0,5"
"10"	"MarketRaidPower"	"Raffle"	"2025-10-15T04:00:11"	"True"	"True"	"2025-10-15T04:01:11"	"Raffle"	"LaVon"	"False"	"On April 1st 2015, there was an April Fools prank that caused ghost messages to appear in chat of multi-player games."	"2"	"1"	"1"	"00:01:00"	"1"
"9"	"SuperchargeMinePower"	"Raffle"	"2025-10-15T05:11:11"	"True"	"False"	"2025-10-15T05:12:11"	"Raffle"	""	"False"	""	"0"	"0"	"0"	"00:01:00"	"∞"
"64"	"SuperchargeMinePower"	"Raffle"	"2025-10-15T05:55:11"	"True"	"True"	"2025-10-15T05:56:11"	"Raffle"	"Jackie Tre"	"False"	"Fizzer quit his job in 2010 to work on this game full time, and has been full-time on it since then.  He hopes to continue working on this game for the rest of his life."	"2"	"2"	"0"	"00:01:00"	"0,5"
"11"	"TimeWarpPower"	"Raffle"	"2025-10-15T07:14:11"	"True"	"True"	"2025-10-15T07:15:12"	"Raffle"	"gregzet"	"False"	"The sound that plays when you pick a territory is a microwave door closing."	"7"	"5"	"2"	"00:01:01"	"0,2"
"6"	"FreeCachePower"	"Raffle"	"2025-10-15T09:07:12"	"True"	"True"	"2025-10-15T09:08:12"	"Ruthless"	"Die Rolle"	"False"	"Quickmatch tries to match players of similar skill levels.  To accomplish this, it generates a Match Rating for each player, which is 90% of their rating for that template plus 10% of their global rating."	"7"	"6"	"1"	"00:01:00"	"0,16666666666666666"
"12"	"TimeWarpPower"	"Raffle"	"2025-10-15T10:29:12"	"True"	"True"	"2025-10-15T10:30:12"	"Raffle"	"gregzet"	"False"	"Warzone has been used in classrooms.  Teachers in some schools have used it to teach geography and strategic thinking in an educational setting."	"9"	"6"	"3"	"00:01:00"	"0,16666666666666666"
"6"	"FreeCachePower"	"Raffle"	"2025-10-15T11:28:12"	"True"	"True"	"2025-10-15T11:29:12"	"Raffle"	"Delle"	"False"	"The global chat room was added in January of 2019. Raffles were added 8 days later."	"7"	"7"	"0"	"00:01:00"	"0,14285714285714285"
"5"	"None"	"Raffle"	"2025-10-15T12:33:12"	"True"	"True"	"2025-10-15T12:34:13"	"Raffle"	"Tonic"	"False"	"The original WarLight Android/iPhone apps were re-written from scratch for the Warzone launch in 2017."	"9"	"6"	"3"	"00:01:01"	"0,16666666666666666"
"12"	"FreeCachePower"	"Raffle"	"2025-10-15T13:26:13"	"True"	"True"	"2025-10-15T13:27:13"	"Raffle"	"Nathan"	"False"	"Warzone has extensive automated tests that get run before every update.  They take several hours and Fizzer usually runs them overnight."	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"4"	"MarketRaidPower"	"Raffle"	"2025-10-15T15:15:13"	"True"	"True"	"2025-10-15T15:16:13"	"Raffle"	"awaythro"	"False"	"Warzone uses a product called MaxMind to determine player's country flag on their profile, based on the IP they play from."	"10"	"10"	"0"	"00:01:00"	"0,1"
"12"	"None"	"Raffle"	"2025-10-15T16:48:13"	"True"	"True"	"2025-10-15T16:49:13"	"Raffle"	"sarahxxoxx"	"False"	"The game was ported from Flash to Unity in 2017."	"5"	"4"	"1"	"00:01:00"	"0,25"
"14"	"PoorArtifact"	"Raffle"	"2025-10-15T18:25:14"	"True"	"True"	"2025-10-15T18:26:14"	"Raffle"	"awaythro"	"False"	"Warzone has 2853 public maps, nearly all of which are made by the community."	"8"	"8"	"0"	"00:01:00"	"0,125"
"15"	"None"	"Raffle"	"2025-10-15T18:46:14"	"True"	"True"	"2025-10-15T18:47:14"	"Raffle"	"psykkoman"	"False"	"The global chat room was added in January of 2019. Raffles were added 8 days later."	"11"	"11"	"0"	"00:01:00"	"0,09090909090909091"
"15"	"SuperchargeMinePower"	"Raffle"	"2025-10-15T20:31:14"	"True"	"True"	"2025-10-15T20:32:14"	"Raffle"	"cat tail"	"False"	"Warzone has 2853 public maps, nearly all of which are made by the community."	"13"	"11"	"2"	"00:01:00"	"0,09090909090909091"
"5"	"MarketRaidPower"	"Raffle"	"2025-10-15T22:22:14"	"True"	"True"	"2025-10-15T22:23:15"	"Raffle"	"SSSNAKEGIR"	"False"	"Fizzer first streamed on Twitch in 2015"	"7"	"7"	"0"	"00:01:01"	"0,14285714285714285"
"10"	"MarketRaidPower"	"Raffle"	"2025-10-16T00:21:15"	"True"	"True"	"2025-10-16T00:22:15"	"Raffle"	"awaythro"	"False"	"Warzone has extensive automated tests that get run before every update.  They take several hours and Fizzer usually runs them overnight."	"8"	"8"	"0"	"00:01:00"	"0,125"
"6"	"SuperchargeMinePower"	"Raffle"	"2025-10-16T00:38:15"	"True"	"True"	"2025-10-16T00:39:15"	"Raffle"	"t7soldier"	"False"	"I have 54 Warzone facts that I can print out.  Each raffle, I pick a random one, and I've been doing that since May of 2025."	"10"	"10"	"0"	"00:01:00"	"0,1"
"6"	"InspireMercenariesPower"	"Raffle"	"2025-10-16T01:04:15"	"True"	"True"	"2025-10-16T01:05:16"	"Raffle"	"t7soldier"	"False"	"Auto-boot was controversial when it was first introduced.  Before that, some players thought of the boot time as more of a suggestion and would get angry when someone actually booted another player."	"8"	"7"	"1"	"00:01:01"	"0,14285714285714285"
"12"	"SuperchargeMinePower"	"Raffle"	"2025-10-16T02:50:16"	"True"	"True"	"2025-10-16T02:51:16"	"Raffle"	"Rob"	"False"	"Warzone has been used in classrooms.  Teachers in some schools have used it to teach geography and strategic thinking in an educational setting."	"4"	"3"	"1"	"00:01:00"	"0,3333333333333333"
"15"	"None"	"Waffle"	"2025-10-16T03:21:16"	"True"	"True"	"2025-10-16T03:22:16"	"Raffle"	"MetalGear4"	"False"	"Warzone relies on volunteer moderators to investigate reports of rule-breaking filed by the community.  Every report will be looked into."	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"10"	"FreeCachePower"	"Wafaffle"	"2025-10-16T04:28:16"	"True"	"False"	"2025-10-16T04:29:17"	"Raffle"	""	"False"	""	"0"	"0"	"0"	"00:01:01"	"∞"
"14"	"SuperchargeMinePower"	"Raffle"	"2025-10-16T05:04:17"	"True"	"True"	"2025-10-16T05:05:17"	"Raffle"	"Honeywell5"	"False"	"When the 1v1 ladder was new, it was dominated by a player named The Impaller.  There was a special game called ""The Impaller vs the world"" where he played against the entire community, and the community won."	"2"	"2"	"0"	"00:01:00"	"0,5"
"14"	"MarketRaidPower"	"Raffle"	"2025-10-16T05:25:17"	"True"	"True"	"2025-10-16T05:26:17"	"Raffle"	"GooseZilla"	"False"	"The raffles are not, in fact, rigged."	"4"	"3"	"1"	"00:01:00"	"0,3333333333333333"
"6"	"FogBusterPower"	"Raffle"	"2025-10-16T06:32:17"	"True"	"True"	"2025-10-16T06:33:18"	"Raffle"	"Widzisz"	"False"	"Warzone has music in the mobile app, but it's disabled by default based on the results of A/B testing that found players had a slight preference for silence over music."	"2"	"2"	"0"	"00:01:01"	"0,5"
"14"	"TimeWarpPower"	"Raffle"	"2025-10-16T07:21:18"	"True"	"True"	"2025-10-16T07:22:18"	"Raffle"	"geforce"	"False"	"In addition to a global rating, Quickmatch has ratings in many different categories, such as for each template, real-time versus multi-day, 1v1s vs ffas, and more"	"1"	"1"	"0"	"00:01:00"	"1"
"5"	"SuperChargeArmyCampPower"	"Raffle"	"2025-10-16T07:47:18"	"True"	"True"	"2025-10-16T07:48:18"	"Wafaffle"	"Drama"	"False"	"Warzone version numbers look like vA.BB.C.D, where A only changes in major overhauls, BB is a normal feature release, C is a bugfix or smaller update, and D is optionally used for hotfixes/patches. It's currently v5.39.0.2"	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"15"	"FreeCachePower"	"Raffle"	"2025-10-16T09:34:18"	"True"	"True"	"2025-10-16T09:35:18"	"Raffle"	"gregzet"	"False"	"I have 54 Warzone facts that I can print out.  Each raffle, I pick a random one, and I've been doing that since May of 2025."	"11"	"11"	"0"	"00:01:00"	"0,09090909090909091"
"9"	"SuperChargeArmyCampPower"	"Raffle"	"2025-10-16T09:53:18"	"True"	"True"	"2025-10-16T09:54:19"	"Raffle"	"Diety Empe"	"False"	"Game IDs started at 1,000,000 and counted up.  However, this isn't a reliable way if counting the number of games played, since IDs can sometimes be skipped."	"3"	"3"	"0"	"00:01:01"	"0,3333333333333333"
"5"	"InspireMercenariesPower"	"Raffle"	"2025-10-16T10:14:19"	"True"	"True"	"2025-10-16T10:15:19"	"Raffle"	"Rob"	"False"	"Quickmatch tries to match players of similar skill levels.  To accomplish this, it generates a Match Rating for each player, which is 90% of their rating for that template plus 10% of their global rating."	"7"	"7"	"0"	"00:01:00"	"0,14285714285714285"
"10"	"None"	"Waffle"	"2025-10-16T11:57:19"	"True"	"True"	"2025-10-16T11:58:19"	"Raffle"	"Widzisz"	"False"	"Warzone is primarilly written in the C# programming language.  It also uses Haxe, Sql, Scala, Lua, Python, Javascript, Java, C++, Objective-C, and Swift."	"6"	"4"	"2"	"00:01:00"	"0,25"
"8"	"None"	"Raffle"	"2025-10-16T12:16:20"	"True"	"True"	"2025-10-16T12:17:20"	"Raffle"	"stefano36k"	"False"	"Warzone has music in the mobile app, but it's disabled by default based on the results of A/B testing that found players had a slight preference for silence over music."	"4"	"4"	"0"	"00:01:00"	"0,25"
"13"	"MarketRaidPower"	"Raffle"	"2025-10-16T14:09:20"	"True"	"True"	"2025-10-16T14:10:20"	"Raffle"	"mclwhmr2"	"False"	"The forum was added in 2009, and all forum posts are still available to read."	"12"	"10"	"2"	"00:01:00"	"0,1"
"9"	"PoorArtifact"	"Raffle"	"2025-10-16T14:32:20"	"True"	"True"	"2025-10-16T14:33:20"	"Raffle"	"psykkoman"	"False"	"When multi-attack was first introduced, it also allowed multi-transfers which meant armies could move an infinite number of times in a turn. This was after when players started entering thousands of delay moves to try and out-delay each other."	"4"	"4"	"0"	"00:01:00"	"0,25"
"7"	"MarketRaidPower"	"Raffle"	"2025-10-16T15:56:20"	"True"	"True"	"2025-10-16T15:57:21"	"Raffle"	"Tonic"	"False"	"In 2010, auto games were introduced as a way to ensure the Open Games page was never empty, since at the time most open games were filling so fast that it was hard to find one."	"7"	"6"	"1"	"00:01:01"	"0,16666666666666666"
"12"	"TimeWarpPower"	"Raffle"	"2025-10-16T16:12:21"	"True"	"True"	"2025-10-16T16:13:21"	"Raffle"	"Rob"	"False"	"The game was ported from Flash to Unity in 2017."	"5"	"5"	"0"	"00:01:00"	"0,2"
"7"	"None"	"Raffle"	"2025-10-16T18:08:21"	"True"	"True"	"2025-10-16T18:09:21"	"Raffle"	"psykkoman"	"False"	"WarLight was ported from Silverlight to Flash in 2010."	"12"	"11"	"1"	"00:01:00"	"0,09090909090909091"
"5"	"None"	"Raffle"	"2025-10-16T20:02:22"	"True"	"True"	"2025-10-16T20:03:22"	"Raffle"	"ZoomBoom"	"False"	"In 2024, a whole new map rendering engine, BabylonJS, was added to the website that allows 3d maps."	"12"	"10"	"2"	"00:01:00"	"0,1"
"8"	"SuperchargeMinePower"	"Raffle"	"2025-10-16T21:14:22"	"True"	"True"	"2025-10-16T21:15:22"	"Raffle"	"psykkoman"	"False"	"Sanction cards can be configured by game creators to be negative, and then will actually increase your income instead of reducing it."	"14"	"12"	"2"	"00:01:00"	"0,08333333333333333"
"14"	"SuperChargeArmyCampPower"	"Raffle"	"2025-10-16T21:48:22"	"True"	"True"	"2025-10-16T21:49:22"	"Raffle"	"Farah♦"	"False"	"Warzone is primarilly written in the C# programming language.  It also uses Haxe, Sql, Scala, Lua, Python, Javascript, Java, C++, Objective-C, and Swift."	"14"	"14"	"0"	"00:01:00"	"0,07142857142857142"
"14"	"MarketRaidPower"	"Raffle"	"2025-10-16T22:56:23"	"True"	"True"	"2025-10-16T22:57:23"	"Raffle"	"GooseZilla"	"False"	"In addition to a global rating, Quickmatch has ratings in many different categories, such as for each template, real-time versus multi-day, 1v1s vs ffas, and more"	"14"	"10"	"4"	"00:01:00"	"0,1"
"7"	"FreeCachePower"	"Raffle"	"2025-10-16T23:33:23"	"True"	"True"	"2025-10-16T23:34:23"	"Waffle"	"Delle"	"False"	"This game didn't show any ads for the first 5 years of its existence."	"12"	"11"	"1"	"00:01:00"	"0,09090909090909091"
"11"	"TimeWarpPower"	"Raffle"	"2025-10-17T00:42:23"	"True"	"True"	"2025-10-17T00:43:23"	"Raffle"	"ZoomBoom"	"False"	"The website changed from http to https in 2014, to keep things more secure."	"8"	"7"	"1"	"00:01:00"	"0,14285714285714285"
"13"	"None"	"Raffle"	"2025-10-17T01:18:23"	"True"	"True"	"2025-10-17T01:19:23"	"Raffle"	"ZoomBoom"	"False"	"Warzone uses websockets so that your device can instantly be notified when a game advances."	"5"	"5"	"0"	"00:01:00"	"0,2"
"4"	"None"	"Raffle"	"2025-10-17T01:57:24"	"True"	"True"	"2025-10-17T01:58:24"	"Raffle"	"awaythro"	"False"	"Fizzer started creating this game in his spare time while working at Microsoft in 2008."	"8"	"8"	"0"	"00:01:00"	"0,125"
"15"	"FreeCachePower"	"Raffle"	"2025-10-17T03:13:24"	"True"	"True"	"2025-10-17T03:14:24"	"Raffle"	"sarahxxoxx"	"False"	"The game was ported from Flash to Unity in 2017."	"6"	"6"	"0"	"00:01:00"	"0,16666666666666666"
"5"	"SuperchargeMinePower"	"Raffle"	"2025-10-17T04:35:24"	"True"	"True"	"2025-10-17T04:36:24"	"Raffle"	"GooseZilla"	"False"	"The raffles are not, in fact, rigged."	"2"	"1"	"1"	"00:01:00"	"1"
"15"	"TimeWarpPower"	"Raffle"	"2025-10-17T05:37:24"	"True"	"True"	"2025-10-17T05:38:24"	"Raffle"	"Nam"	"False"	"Warzone relies on volunteer moderators to investigate reports of rule-breaking filed by the community.  Every report will be looked into."	"3"	"3"	"0"	"00:01:00"	"0,3333333333333333"
